id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
2319,184368,103866,2015-03-27 00:00:00,69,69,right,medium,low,50,72,67,51,67,64,62,68,54,67,66,64,70,68,58,71,73,71,82,68,70,41,71,61,73,30,31,29,5,7,10,15,5
2327,179605,47394,2016-05-12 00:00:00,75,76,right,medium,low,75,67,36,74,77,86,80,73,62,83,73,67,78,73,78,79,45,48,68,75,59,39,72,73,74,29,32,25,4,6,4,4,6
2377,190544,155738,2016-05-12 00:00:00,79,82,right,high,medium,73,77,47,77,74,83,75,76,70,85,82,79,82,72,76,76,68,68,64,81,44,32,76,80,76,23,35,35,6,14,7,6,12
2419,213374,361710,2016-04-14 00:00:00,80,81,right,medium,medium,34,34,84,63,46,55,51,61,47,72,48,65,47,68,30,84,57,63,87,73,82,80,27,34,60,82,86,78,10,13,13,8,12
2444,223844,568920,2016-03-17 00:00:00,67,71,right,high,medium,67,46,55,63,46,68,59,69,62,63,79,77,78,63,77,69,72,76,62,70,68,70,56,50,35,63,65,66,12,11,10,13,7
2452,185171,45816,2016-03-03 00:00:00,66,66,left,medium,high,54,46,65,68,33,61,64,64,60,66,55,46,41,66,53,84,62,84,84,72,80,65,58,65,33,63,67,58,12,7,9,11,14
2463,177615,37249,2015-03-06 00:00:00,68,68,left,medium,low,67,62,59,68,67,73,67,62,55,72,76,74,79,67,70,67,52,63,70,61,60,38,67,66,64,25,23,25,9,14,7,7,5
2484,177713,40012,2016-01-07 00:00:00,71,71,right,high,medium,62,53,61,70,54,67,70,64,74,72,68,67,72,71,69,76,79,81,75,73,77,75,63,74,61,60,63,67,8,11,13,10,14
2500,183280,77741,2015-10-16 00:00:00,79,79,right,medium,high,28,45,80,58,45,53,43,55,64,64,56,66,58,63,50,83,76,64,90,58,82,81,24,22,48,81,84,80,5,3,5,5,3
2535,2115,38612,2013-05-17 00:00:00,65,65,right,medium,medium,62,56,50,68,54,66,49,70,68,69,59,60,67,67,63,73,76,51,72,56,56,43,65,70,75,42,30,32,12,6,10,10,9
2542,200794,164115,2013-04-12 00:00:00,66,66,right,high,medium,46,70,75,51,67,58,45,46,46,57,51,53,54,67,34,72,51,52,90,57,66,28,68,54,66,20,21,24,13,10,13,11,13
2549,212107,276701,2016-04-07 00:00:00,69,69,right,medium,medium,36,72,74,53,66,64,38,35,43,69,60,63,53,65,38,73,56,60,79,68,70,15,74,44,63,16,25,19,10,14,15,9,8
2559,183385,131409,2016-05-12 00:00:00,70,70,right,medium,high,62,63,64,74,64,68,36,56,72,72,69,72,65,65,67,84,74,76,84,75,81,64,59,68,57,60,67,66,13,14,14,12,6
2593,190714,116788,2012-08-31 00:00:00,61,66,left,medium,low,46,63,48,52,56,60,38,48,45,61,67,69,62,62,63,60,62,60,63,58,57,31,68,47,58,36,46,20,13,7,15,14,6
2599,188770,132844,2016-04-14 00:00:00,77,80,right,high,medium,68,73,60,75,72,84,73,62,63,79,75,79,81,78,78,82,61,75,73,74,68,42,76,75,69,29,40,36,13,14,8,15,16
2637,156656,45815,2015-03-06 00:00:00,61,61,right,medium,medium,41,44,49,62,65,64,72,63,61,63,64,65,67,65,68,57,61,66,61,67,63,42,65,62,51,45,47,43,10,11,5,12,7
2643,159339,39875,2011-08-30 00:00:00,66,66,right,medium,medium,67,68,64,66,71,63,69,73,64,68,57,59,64,68,56,80,62,62,76,72,58,46,71,70,78,26,40,42,15,11,13,11,8
2652,208330,449241,2016-01-14 00:00:00,75,84,left,medium,low,72,66,23,75,67,84,70,65,73,81,85,77,84,69,65,58,61,55,56,67,31,21,68,76,60,20,22,22,15,10,11,12,7
2674,139305,43049,2014-05-16 00:00:00,61,61,right,medium,medium,41,33,61,53,40,41,29,41,47,50,52,52,40,58,39,47,56,76,85,42,84,52,36,43,48,55,60,55,6,7,12,13,7
2693,203377,261599,2016-05-12 00:00:00,74,79,right,medium,medium,69,77,50,68,75,83,83,63,57,81,78,75,77,74,77,74,75,72,69,82,56,26,73,68,77,30,37,24,11,6,11,12,8
2715,189658,154950,2015-12-03 00:00:00,65,66,right,medium,medium,60,45,50,57,33,52,58,50,56,54,81,77,68,61,60,50,64,72,70,43,68,63,45,29,50,66,64,67,15,10,7,14,16
2731,194769,182107,2016-04-28 00:00:00,62,65,right,medium,low,62,55,58,50,36,63,54,43,49,61,93,83,91,61,91,63,91,64,34,62,76,70,66,41,54,43,42,41,11,15,11,7,14
2749,186629,121643,2010-08-30 00:00:00,52,60,right,norm,ormal,45,13,54,54,32,42,66,37,34,54,55,62,39,37,56,35,57,60,55,11,60,61,47,33,37,50,47,50,9,5,12,15,5
2752,171732,102572,2016-04-14 00:00:00,70,70,right,medium,low,63,71,52,67,68,76,78,69,46,75,76,74,80,73,84,75,72,59,59,67,54,25,70,65,79,16,16,12,7,6,9,11,10
2778,152920,43348,2013-07-12 00:00:00,65,65,right,medium,medium,57,66,72,66,66,66,65,79,59,68,66,62,61,57,64,62,54,59,48,68,51,38,63,64,52,46,52,45,5,13,9,6,14
2785,206628,113604,2016-05-12 00:00:00,61,61,right,medium,high,50,28,45,64,27,59,59,38,59,66,60,51,63,65,66,48,54,74,67,45,59,65,58,56,41,61,63,55,12,15,7,13,9
2808,219953,482331,2016-05-12 00:00:00,73,79,right,medium,medium,73,70,55,73,53,75,60,55,74,72,78,76,73,71,77,67,62,63,52,68,56,52,75,67,56,50,48,52,13,6,6,14,11
2821,178616,40501,2016-05-26 00:00:00,73,73,left,medium,medium,70,62,48,78,51,72,81,72,73,81,65,67,68,75,67,58,54,70,64,64,70,70,62,71,71,68,72,69,6,15,12,6,7
2842,193600,178574,2015-04-10 00:00:00,68,71,right,medium,high,71,48,58,69,52,68,67,52,64,70,85,77,80,63,92,55,83,78,53,56,64,71,59,47,38,62,64,69,10,12,7,8,11
2859,165003,78537,2015-05-15 00:00:00,61,61,right,medium,medium,56,30,51,45,35,40,59,32,41,42,50,61,73,74,57,62,57,79,64,48,61,56,36,42,36,60,61,70,13,12,8,7,13
2874,173818,45744,2016-05-12 00:00:00,77,77,right,low,low,61,74,68,75,74,83,76,57,56,84,83,78,77,77,64,75,74,66,68,69,58,32,82,72,67,21,19,16,13,14,12,6,15
2905,172953,23358,2015-09-21 00:00:00,71,71,right,medium,medium,57,27,76,63,21,59,33,22,61,65,75,71,68,73,76,47,80,75,77,34,58,65,53,58,44,76,76,79,6,15,8,13,10
2932,224921,571685,2016-05-12 00:00:00,72,82,left,medium,medium,75,40,54,71,48,69,62,35,59,72,74,76,70,69,64,60,66,69,63,42,67,77,51,52,32,71,72,76,9,14,14,8,8
2942,148572,105526,2014-01-31 00:00:00,62,62,right,low,medium,56,53,61,60,51,61,43,56,61,64,54,63,54,46,62,62,57,72,83,49,67,63,48,61,62,60,60,59,14,6,5,14,13
2952,184410,39311,2013-09-20 00:00:00,75,75,right,high,low,72,78,65,79,73,75,82,76,67,79,65,69,75,73,76,74,65,55,71,75,80,36,78,76,86,21,30,28,10,10,12,10,8
2964,187850,112976,2016-04-21 00:00:00,66,66,right,medium,medium,64,58,59,65,55,71,61,59,54,72,80,78,76,63,71,60,64,60,64,60,52,26,63,57,66,26,34,31,6,8,7,9,15
2992,188910,116881,2010-02-22 00:00:00,61,67,right,,_0,43,64,53,59,,62,,51,48,55,78,73,,57,,59,,61,55,57,54,43,58,,61,22,34,,3,22,48,22,22
2996,201170,239253,2016-03-24 00:00:00,63,67,right,medium,medium,53,50,57,67,32,67,51,47,64,65,75,64,80,63,76,56,77,65,64,48,53,64,58,64,60,50,51,54,8,9,6,8,10
3006,176619,50345,2016-05-05 00:00:00,78,78,right,medium,medium,68,78,86,71,74,74,68,48,54,76,82,84,75,77,68,77,91,74,76,64,58,44,78,65,72,23,33,28,9,14,13,14,6
3039,211267,323385,2016-03-24 00:00:00,72,77,right,high,medium,65,61,66,63,60,79,68,65,65,77,86,86,87,70,85,65,55,85,46,64,56,40,63,63,67,30,45,50,7,6,7,11,8
3057,169383,42431,2013-02-15 00:00:00,71,71,right,medium,medium,76,50,40,78,60,74,76,70,78,74,77,55,85,70,88,62,52,45,33,60,60,50,62,76,74,39,44,40,9,8,12,10,5
3069,195012,183482,2014-01-10 00:00:00,64,72,right,high,medium,52,54,49,58,53,70,61,58,48,72,72,73,71,70,63,64,71,73,70,52,40,25,66,58,53,25,25,25,9,9,13,15,13
3082,192072,168047,2016-02-04 00:00:00,70,74,right,high,high,69,59,60,67,67,74,77,73,61,75,72,78,83,65,85,70,74,70,34,70,60,22,67,58,65,28,30,32,10,11,7,11,6
3116,184549,114790,2015-09-21 00:00:00,66,66,right,high,medium,66,62,50,65,51,63,64,59,56,66,82,79,69,59,72,72,69,78,65,54,55,50,69,46,51,50,49,39,15,15,13,15,10
3140,194911,169756,2016-04-07 00:00:00,78,78,right,medium,medium,12,16,15,21,12,15,12,17,32,23,46,44,47,75,48,40,69,38,74,20,38,25,12,32,44,14,19,14,80,75,71,75,86
3168,193351,167648,2014-02-28 00:00:00,59,65,right,medium,medium,46,37,56,58,41,38,47,35,52,51,63,65,61,60,57,44,66,62,70,35,70,57,22,52,54,55,59,54,14,13,5,9,14
3173,205122,280969,2015-01-09 00:00:00,70,70,right,medium,medium,25,25,25,27,25,25,25,25,25,26,36,39,32,66,48,25,73,30,69,25,31,21,25,25,29,25,25,25,71,70,65,69,73
3190,163653,39190,2013-06-07 00:00:00,67,67,right,high,medium,73,59,57,70,72,70,73,67,70,72,65,75,63,65,75,70,63,30,77,71,67,63,68,63,65,41,67,55,11,5,8,9,12
3203,193874,172172,2013-05-24 00:00:00,60,66,right,medium,medium,58,54,57,65,67,70,39,58,64,66,67,70,62,67,48,72,41,65,66,60,47,58,60,51,46,56,61,53,7,6,10,6,12
3209,135530,39199,2013-05-10 00:00:00,67,67,right,medium,medium,54,42,58,56,26,44,37,74,53,57,72,62,58,65,66,67,91,72,75,55,71,72,41,47,56,71,63,66,12,12,14,5,13
3221,137419,38122,2015-12-03 00:00:00,67,67,right,medium,high,25,22,68,56,13,27,17,19,48,48,54,55,51,68,52,35,78,68,68,18,69,64,13,21,28,71,69,66,10,13,8,13,6
3234,183243,121923,2009-02-22 00:00:00,68,71,right,le,ean,49,71,67,62,,76,,52,53,68,77,77,,67,,60,,80,61,59,46,53,62,,50,21,22,,9,21,53,21,21
3238,106019,30690,2014-02-21 00:00:00,73,73,left,medium,low,50,76,81,60,71,74,70,75,48,74,41,40,31,68,30,90,30,30,93,73,47,29,74,61,82,25,30,20,13,6,8,15,14
3251,164082,33992,2016-05-12 00:00:00,77,77,left,high,medium,81,59,67,79,53,81,84,69,77,82,77,75,78,79,77,88,74,71,68,85,75,78,77,69,59,74,76,81,13,15,10,15,14
3278,152769,41109,2010-08-30 00:00:00,67,72,right,norm,ormal,59,35,62,62,32,64,56,45,57,66,58,62,68,62,67,60,58,65,70,46,74,64,34,72,63,72,68,66,15,12,10,15,6
3285,191221,171737,2011-02-22 00:00:00,63,66,right,,_0,61,56,31,70,48,56,66,71,59,69,71,67,69,68,54,61,65,57,55,66,48,51,58,68,51,14,16,21,9,6,13,12,11
3290,215245,447107,2016-04-14 00:00:00,65,73,right,medium,medium,69,65,53,73,56,72,66,53,74,73,72,73,79,65,75,65,60,72,58,59,69,63,63,68,52,49,57,43,8,7,13,8,8
3308,210008,352879,2016-01-14 00:00:00,77,84,left,high,medium,67,66,73,81,68,74,67,57,78,81,64,62,72,78,53,75,76,73,77,76,74,75,66,79,68,59,72,66,9,12,9,7,15
3322,224823,557353,2015-07-03 00:00:00,50,55,right,medium,medium,35,30,45,55,31,47,36,34,60,50,61,66,59,48,71,52,60,65,50,39,54,42,50,45,41,40,43,48,8,6,9,8,5
3328,197081,188413,2016-04-28 00:00:00,77,82,right,high,medium,75,74,51,77,73,82,76,78,73,79,79,80,79,74,90,80,63,75,70,80,77,63,73,73,72,60,62,57,9,10,9,12,14
3352,184826,40930,2016-04-07 00:00:00,80,81,right,high,high,78,70,61,82,77,80,75,78,84,84,60,60,71,74,56,83,56,76,56,82,77,79,74,82,85,58,75,64,15,6,8,10,7
3400,208787,317062,2016-04-28 00:00:00,73,80,right,medium,medium,64,69,63,76,50,77,67,54,71,76,79,77,81,75,72,75,70,72,66,71,69,67,68,77,57,52,62,55,14,9,15,9,13
3415,203886,242719,2016-03-24 00:00:00,74,76,left,high,medium,66,54,33,75,68,76,69,67,74,74,79,75,77,75,87,77,67,81,63,72,71,71,70,74,55,57,68,64,8,11,14,16,12
3436,205008,263276,2016-05-05 00:00:00,71,81,right,medium,low,62,58,44,69,60,76,73,69,63,75,77,76,80,67,75,62,61,64,48,63,39,38,66,74,67,18,32,24,5,5,5,5,5
3470,53056,35608,2010-02-22 00:00:00,78,83,right,,_0,59,77,73,75,,78,,84,57,77,77,82,,85,,85,,66,75,70,46,66,77,,83,21,21,,8,21,57,21,21
3477,223293,361711,2015-12-10 00:00:00,74,79,left,high,medium,70,31,65,69,35,71,67,37,61,74,79,77,81,73,87,75,70,75,52,34,74,76,61,49,45,73,76,78,12,8,11,14,7
3487,201223,213366,2016-05-12 00:00:00,73,78,right,medium,medium,63,55,60,74,50,75,57,54,70,73,83,79,82,77,80,72,79,89,83,65,78,69,72,72,60,60,71,71,11,5,10,6,7
3515,213937,441441,2016-04-28 00:00:00,73,81,left,medium,medium,75,68,55,75,67,75,78,80,76,76,72,62,78,69,78,75,50,72,65,76,53,41,75,75,67,37,45,47,15,14,12,15,8
3538,206396,118883,2014-05-09 00:00:00,74,80,left,high,medium,75,58,42,79,64,78,80,80,59,82,78,76,78,70,68,58,58,64,60,58,66,40,76,77,80,24,34,26,3,3,3,3,3
3548,187338,119305,2016-04-28 00:00:00,64,65,right,medium,medium,41,70,61,62,65,53,49,47,39,57,63,67,68,56,61,67,73,68,71,58,56,37,68,60,58,16,26,20,12,8,10,11,6
3585,219647,256728,2016-01-28 00:00:00,65,70,right,medium,medium,30,65,68,50,60,62,45,39,35,66,53,54,53,67,60,71,64,63,79,60,74,23,67,55,63,20,28,24,9,11,7,14,15
3598,138539,45872,2013-07-05 00:00:00,63,63,right,high,medium,64,32,53,60,36,66,53,37,58,62,61,63,70,64,68,48,74,64,68,37,75,65,54,58,40,60,62,69,10,10,13,10,8
3611,177529,41399,2015-04-10 00:00:00,63,63,right,medium,high,48,32,49,61,44,49,40,41,56,59,61,61,53,60,60,75,55,75,79,63,72,67,37,53,30,58,63,64,6,5,7,4,10
3637,220968,513810,2016-03-24 00:00:00,64,74,right,medium,medium,42,23,64,67,23,62,27,25,60,67,61,55,60,62,68,38,78,64,70,29,65,64,39,57,37,64,66,62,10,9,13,6,7
3653,191005,111930,2016-02-04 00:00:00,74,74,right,medium,high,78,66,70,77,60,75,75,71,68,71,80,79,72,73,61,75,81,83,70,67,59,69,69,67,59,68,69,67,14,7,9,10,7
3678,219913,561140,2015-05-29 00:00:00,66,71,left,medium,medium,58,56,48,72,55,79,71,50,67,75,84,85,82,56,81,67,43,55,50,62,53,53,33,52,47,31,32,25,13,12,8,15,6
3686,210259,403003,2015-12-10 00:00:00,76,81,right,medium,low,30,81,81,61,78,70,62,44,46,73,62,66,59,78,45,79,54,76,83,71,78,18,76,59,79,28,23,25,15,14,8,14,11
3719,210648,297556,2016-01-28 00:00:00,65,69,right,medium,medium,18,17,68,50,23,38,36,29,32,49,34,34,48,51,35,27,55,55,79,15,60,59,20,25,30,69,74,73,14,14,5,10,8
3735,172423,41182,2015-12-03 00:00:00,69,69,left,medium,medium,40,28,73,63,30,45,39,26,65,63,51,55,59,61,56,55,72,63,80,29,69,66,39,38,34,69,70,68,10,8,12,11,6
3756,188825,120917,2016-04-21 00:00:00,70,70,right,None,1,48,22,42,68,33,47,54,63,61,65,68,53,71,71,70,44,80,88,71,59,79,72,42,59,52,71,72,69,12,7,13,15,9
3771,201818,232103,2016-05-05 00:00:00,76,82,right,high,high,65,76,64,72,75,82,60,48,53,80,95,92,90,77,88,78,82,91,45,73,33,24,79,66,69,20,28,24,7,12,13,15,14
3789,195843,174597,2014-10-10 00:00:00,65,65,right,medium,medium,32,24,68,44,28,25,32,35,40,50,64,63,57,67,58,48,74,65,71,25,71,65,55,41,66,62,67,64,6,10,14,11,14
3793,163658,174600,2013-09-20 00:00:00,63,64,left,medium,medium,63,52,48,67,51,66,68,70,65,70,62,65,61,64,59,68,63,69,76,65,64,63,48,61,65,56,66,62,6,5,14,13,15
3800,188795,148953,2010-08-30 00:00:00,53,66,right,,_0,30,56,47,52,54,53,37,32,32,52,59,64,60,51,42,58,48,42,35,48,28,28,57,48,37,11,15,17,5,14,15,6,5
3804,213932,441166,2014-05-09 00:00:00,50,55,right,medium,medium,27,22,45,28,29,25,31,22,23,29,58,54,40,43,65,41,75,61,55,26,50,49,22,31,36,47,56,56,7,12,14,14,6
3810,216204,410141,2015-09-21 00:00:00,61,73,left,medium,medium,53,49,43,50,48,72,53,43,48,72,86,75,83,53,87,53,33,63,32,47,36,19,49,52,49,33,33,32,14,13,10,15,11
3819,227760,582500,2016-06-09 00:00:00,53,69,right,medium,medium,44,47,35,53,46,59,51,49,54,58,53,61,56,56,79,57,52,31,34,43,44,24,47,49,53,40,31,43,7,14,13,8,14
3824,197939,199829,2013-09-27 00:00:00,56,63,left,medium,medium,53,47,28,47,46,57,37,32,52,56,76,75,70,48,81,43,71,56,56,35,34,42,58,54,40,32,34,28,7,8,11,13,11
3832,155885,32448,2016-06-09 00:00:00,76,76,right,high,low,74,66,60,74,70,84,68,72,71,80,79,78,90,73,75,72,57,71,57,66,77,51,66,66,77,34,41,29,10,9,12,13,6
3861,1323,34319,2011-02-22 00:00:00,59,75,right,,_0,63,50,69,65,46,60,54,49,55,68,63,59,61,62,63,68,66,66,62,51,60,53,33,54,57,53,60,47,13,7,15,10,14
3868,194076,213737,2016-01-28 00:00:00,63,63,left,medium,medium,45,60,61,62,60,54,54,48,56,63,60,69,67,64,61,60,75,72,68,59,51,31,72,61,76,25,15,20,7,7,11,9,14
3885,187954,133535,2014-07-18 00:00:00,71,76,right,low,medium,58,52,70,73,58,65,49,51,67,68,59,60,57,67,61,64,73,82,81,67,81,71,57,58,49,71,69,72,12,12,10,12,11
3908,188132,128843,2015-09-21 00:00:00,65,65,right,high,medium,31,37,70,38,27,34,45,45,34,61,67,64,33,66,39,28,51,62,84,31,68,64,43,51,52,66,65,62,6,7,10,15,10
3921,233642,715642,2016-04-07 00:00:00,59,65,right,medium,medium,54,28,47,51,33,60,35,34,40,52,69,70,66,58,65,26,71,59,61,32,56,56,47,44,40,56,64,63,10,11,13,14,13
3923,201143,210683,2016-04-07 00:00:00,77,80,right,medium,medium,78,41,83,76,36,64,67,49,73,73,69,73,69,78,69,52,79,73,69,49,76,79,67,71,35,77,72,84,15,16,9,10,14
3945,193364,185301,2012-02-22 00:00:00,61,68,right,medium,medium,59,30,47,60,39,42,63,49,58,63,73,69,69,61,67,49,64,66,58,41,74,60,54,49,46,62,61,60,13,12,6,11,12
3951,9639,33993,2012-02-22 00:00:00,69,69,right,medium,medium,56,32,72,75,45,56,59,53,63,61,32,32,47,54,47,63,46,31,75,38,73,67,44,58,45,71,72,69,11,6,8,6,13
3961,109693,24160,2016-05-12 00:00:00,69,69,right,low,low,49,72,72,60,72,59,57,59,57,69,52,50,40,57,56,83,36,33,88,69,57,37,72,56,80,19,31,29,8,11,7,15,6
3981,202271,243127,2016-01-21 00:00:00,68,73,right,medium,medium,64,65,49,67,61,73,73,63,56,72,76,71,84,65,81,69,69,65,51,52,45,28,66,63,60,29,22,23,10,9,12,11,16
3991,201971,20771,2013-09-20 00:00:00,67,72,left,medium,medium,63,61,56,62,52,76,68,59,57,73,82,79,64,57,83,59,70,72,59,56,56,40,61,63,57,21,31,33,10,12,12,11,12
3996,202373,244128,2011-08-30 00:00:00,59,72,left,medium,medium,57,42,60,62,46,57,39,45,61,61,62,71,65,64,62,62,65,74,62,52,66,57,42,54,47,52,58,57,9,13,10,15,9
3999,172176,23163,2012-02-22 00:00:00,71,71,right,high,low,69,65,51,65,60,79,68,84,56,73,67,68,75,62,69,73,63,67,68,78,34,46,75,70,35,47,41,29,7,10,6,9,13
4008,151473,31255,2014-04-04 00:00:00,59,59,right,medium,medium,36,58,66,56,55,49,47,44,45,55,67,62,65,54,56,60,77,60,83,51,72,25,60,51,67,25,32,27,7,8,14,13,10
4025,198781,127255,2010-08-30 00:00:00,60,65,right,,_0,48,36,52,59,37,53,46,47,55,58,68,66,64,63,69,60,65,66,63,43,65,61,45,59,54,56,60,57,8,15,10,6,15
4027,53027,33451,2016-02-25 00:00:00,70,70,right,medium,medium,39,40,73,62,54,41,45,50,60,52,25,46,59,65,56,61,90,35,83,47,74,65,31,57,51,70,71,66,12,15,16,16,10
4048,169072,26085,2014-04-25 00:00:00,62,62,left,medium,medium,64,36,55,63,38,49,51,53,55,65,60,65,57,68,71,55,72,75,71,59,68,50,38,58,56,62,62,60,13,5,14,15,9
4057,49939,34268,2016-03-10 00:00:00,64,64,right,medium,medium,43,19,80,49,22,20,44,38,50,38,29,31,43,50,30,46,74,32,81,33,57,63,43,31,45,62,66,64,9,14,8,12,12
4088,209352,182847,2013-03-15 00:00:00,58,64,right,medium,medium,42,38,62,54,36,42,27,40,51,48,63,64,60,57,57,62,65,73,72,41,72,62,42,45,41,54,61,60,13,12,6,15,11
4092,52778,36785,2015-09-21 00:00:00,70,70,left,medium,medium,65,52,74,70,52,59,56,66,62,70,68,71,63,68,66,72,83,69,77,71,67,65,55,62,70,68,70,70,11,15,8,8,6
4112,138421,67393,2014-11-14 00:00:00,64,64,right,high,low,50,57,42,70,60,56,48,70,64,64,65,74,63,57,71,70,51,74,58,71,47,22,58,70,53,56,53,46,7,13,11,5,11
4121,178036,34417,2016-04-28 00:00:00,70,70,left,medium,low,69,67,65,74,68,74,79,75,72,76,71,71,72,70,78,87,61,45,55,78,46,51,71,75,73,50,61,54,10,12,14,14,12
4151,184261,95220,2015-09-25 00:00:00,63,65,right,medium,medium,46,59,66,66,51,57,46,45,61,62,66,64,65,64,71,63,70,61,61,63,64,64,59,65,55,61,64,60,13,16,13,13,8
4172,4246,32693,2013-05-10 00:00:00,58,58,right,medium,medium,6,6,12,21,11,19,8,6,18,13,18,21,53,58,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53
4181,140307,32547,2015-02-27 00:00:00,63,63,left,high,medium,59,60,41,65,55,67,62,50,55,65,62,58,78,42,71,62,51,66,52,66,33,35,64,61,62,25,23,25,6,9,10,12,9
4204,36846,37085,2008-08-30 00:00:00,64,65,right,norm,ormal,60,43,60,65,,46,,43,63,56,60,61,,60,,63,,70,62,55,71,74,75,,69,55,64,,13,24,63,24,24
4207,229983,267728,2015-12-10 00:00:00,70,74,right,medium,medium,32,22,69,55,35,54,33,31,71,62,61,52,48,64,51,50,72,71,82,45,61,71,27,55,47,68,76,73,13,9,12,8,12
4212,139533,32870,2016-03-10 00:00:00,73,73,right,medium,medium,68,41,62,62,43,67,64,53,68,69,67,71,62,68,62,59,72,85,79,47,87,73,66,57,49,76,78,79,12,9,15,15,8
4244,184858,92935,2016-04-07 00:00:00,76,76,right,medium,low,55,81,87,65,66,70,56,61,57,71,64,70,68,75,39,78,55,70,78,65,53,33,83,59,69,21,29,24,7,16,12,10,9
4267,110606,14100,2016-04-21 00:00:00,68,68,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73
4293,173681,32845,2016-01-21 00:00:00,60,61,left,medium,medium,15,14,15,27,14,12,12,14,14,22,61,62,58,53,62,23,71,33,65,12,45,17,16,33,19,12,11,19,63,61,69,57,61
4313,13354,23081,2014-02-28 00:00:00,58,58,right,low,medium,61,22,61,62,25,52,65,38,59,53,61,62,58,56,59,36,70,64,66,40,61,58,43,53,53,57,58,54,11,7,14,13,9
4327,164980,24024,2011-08-30 00:00:00,59,60,left,medium,medium,57,25,33,52,37,69,54,34,56,47,78,77,64,56,64,46,66,70,48,46,46,37,48,61,34,44,50,48,6,13,8,9,9
4334,229248,667963,2016-04-21 00:00:00,66,72,right,medium,medium,62,53,64,72,56,67,64,67,66,71,65,67,68,67,60,67,56,65,68,67,66,67,56,55,74,56,65,63,6,6,14,9,10
4341,13739,30248,2016-03-03 00:00:00,63,63,right,medium,medium,62,59,77,61,66,60,58,49,59,69,52,34,58,70,78,69,86,49,80,57,87,70,61,68,65,59,65,59,15,9,8,12,16
4364,158087,23881,2015-06-05 00:00:00,65,65,right,medium,medium,55,35,64,60,57,51,61,25,59,57,33,32,41,64,56,54,81,67,70,50,72,58,34,41,20,65,66,64,12,13,5,11,15
4387,208614,312585,2016-04-28 00:00:00,61,70,right,medium,medium,55,41,66,62,39,59,37,42,54,54,49,49,42,63,44,55,77,71,82,52,62,60,46,49,50,61,65,61,15,8,11,13,13
4400,20556,25926,2016-03-24 00:00:00,74,74,right,medium,medium,77,68,60,79,65,80,81,79,78,83,60,55,71,77,65,79,68,50,70,76,69,45,75,79,84,47,54,44,6,13,15,15,13
4434,225676,441173,2015-07-03 00:00:00,61,71,right,medium,medium,43,41,36,69,49,61,56,49,66,68,67,66,65,65,78,52,55,53,48,53,61,64,54,57,55,60,58,53,12,14,15,11,5
4439,206467,294859,2016-04-14 00:00:00,75,82,right,medium,medium,76,81,64,76,81,76,72,74,69,75,80,81,78,70,71,83,63,70,66,78,59,31,72,76,63,38,36,30,11,15,16,12,15
4459,192731,289250,2016-04-21 00:00:00,66,71,right,medium,medium,62,31,64,60,27,59,34,32,58,62,74,75,71,64,62,61,75,68,69,39,66,63,44,48,31,66,66,68,13,11,6,11,14
4477,188706,160220,2016-04-21 00:00:00,67,67,right,medium,medium,57,15,69,56,29,51,41,23,54,59,74,74,64,74,62,32,64,68,75,14,75,67,31,36,35,70,72,68,14,12,16,15,6
4496,188382,121488,2010-08-30 00:00:00,58,66,right,,_0,13,3,14,16,6,7,6,15,17,22,33,32,57,36,52,46,57,40,29,6,39,22,13,32,21,7,8,5,60,48,65,56,67
4500,231691,698273,2016-03-10 00:00:00,70,86,right,medium,medium,13,6,13,52,9,14,13,12,38,10,28,23,35,58,27,23,68,55,62,9,20,42,4,43,16,5,14,12,72,71,69,71,72
4503,203822,94883,2016-03-10 00:00:00,74,74,right,medium,medium,81,72,39,76,62,73,87,88,74,76,75,67,78,71,81,83,74,68,53,84,56,45,68,74,60,48,62,46,10,13,15,9,14
4524,229013,177689,2016-03-10 00:00:00,63,67,right,low,medium,39,33,57,47,25,54,42,26,40,46,68,68,55,64,56,42,71,64,76,22,59,65,37,35,34,64,65,63,9,11,15,13,10
4532,14907,37503,2015-11-26 00:00:00,75,75,right,medium,medium,11,17,10,27,19,18,19,18,26,23,55,45,53,68,51,19,68,31,55,19,40,19,10,49,20,12,12,11,77,76,67,79,75
4553,176407,41173,2010-02-22 00:00:00,64,78,right,,_0,35,30,57,66,,54,,39,63,62,63,59,,61,,71,,61,76,59,80,58,56,,59,62,69,,9,20,63,20,20
4558,144050,35831,2015-10-30 00:00:00,67,67,right,medium,medium,50,65,63,63,67,65,57,59,44,66,68,66,70,66,75,71,74,58,71,59,57,39,71,59,66,18,26,22,9,10,15,10,15
